symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
USIM5,OP,Call,14.82,88900,0.246736854,BRL,1,12/17/2021
VALE3,OP,Call,80.97,28600,0.210247561,BRL,1,12/17/2021
PETR4,OP,Put,21.49,77400,0.057660773,BRL,1,12/17/2021
MULT3,OP,Call,21.5,-11100,0.163147151,BRL,1,12/17/2021
AAPL,OP,Put,146,1154,0.451500386,USD,100,12/17/2021
MGLU3,OP,Call,16.49,22900,0.016273418,BRL,1,1/21/2022
BOVA,OP,Put,127,899,27.91243935,BRL,1,1/21/2022
PETR4,OP,Put,34.6,24400,4.996603489,BRL,1,1/21/2022
BBDC4,OP,Put,16.68,-52520,0.049329963,BRL,1,12/17/2021
ITUB4,OP,Put,23.49,500,1.477346301,BRL,1,1/21/2022
RADL3,OP,Call,23.9,9200,0.455180734,BRL,1,1/21/2022
PETR4,OP,Put,21.74,-74000,0.062630564,BRL,1,12/17/2021
PETR3,OP,Call,30.85,1300,0.902779639,BRL,1,12/17/2021
PETR4,OP,Call,42.1,100,0.454404503,BRL,1,5/20/2022
ELET3,OP,Call,34.55,5400,0.537370682,BRL,1,12/17/2021
BRKM5,OP,Put,42,15700,0.138892993,BRL,1,12/17/2021
ITUB4,OP,Put,22.99,18500,1.202925444,BRL,1,1/21/2022
MRFG,OP,Call,25,17700,0.457124025,BRL,1,1/21/2022
VIIA3,OP,Call,5.8,114100,0.149620131,BRL,1,12/17/2021
VALE3,OP,Put,75.97,9700,5.946135998,BRL,1,12/17/2021
LAME4,OP,Put,5.9,-17800,0.854988635,BRL,1,12/17/2021
PETR4,OP,Call,28.24,-399100,1.974480033,BRL,1,12/17/2021
B3SA3,OP,Call,12.06,187600,0.1388015,BRL,1,12/17/2021
BRKM5,OP,Put,44,-26300,0.249389052,BRL,1,12/17/2021
MGLU3,OP,Call,15.49,53800,0.004524009,BRL,1,12/17/2021
LAME4,OP,Put,6.6,34300,1.47594893,BRL,1,12/17/2021
ITUB4,OP,Call,24.66,-500,0.071205497,BRL,1,12/17/2021
BBDC4,OP,Put,19.82,-10300,0.526001573,BRL,1,12/17/2021
BBSE,OP,Put,23.5,-61400,2.793883085,BRL,1,1/21/2022
EQTL,OP,Call,23.03,-46200,0.562728286,BRL,1,12/17/2021
CYRE3,OP,Put,16.91,-43300,3.534937859,BRL,1,12/17/2021
ELET3,OP,Call,32.55,-200,2.273724556,BRL,1,1/21/2022
BRKM5,OP,Put,52,1000,3.057153225,BRL,1,1/21/2022
BRAP4,OP,Put,56.66,-58,6.471271515,BRL,1,12/17/2021
BBDC4,OP,Put,25.3,5000,5.048083305,BRL,1,1/21/2022
VALE3,OP,Put,79.47,-17700,9.434221268,BRL,1,1/21/2022
EGIE3,OP,Put,38.5,300,0.696116865,BRL,1,12/17/2021
VALE3,OP,Put,29.47,-30000,0.005218613,BRL,1,12/17/2021
ITUB4,OP,Put,26.74,6200,4.05302,BRL,1,1/21/2022
USIM5,OP,Call,21.82,-227500,0.00640463,BRL,1,12/17/2021
PETR4,OP,Call,26.1,-2600,4.276427269,BRL,1,1/21/2022
GGBR4,OP,Put,25.78,32900,1.289000154,BRL,1,1/21/2022
MGLU3,OP,Put,14.74,10000,7.688168526,BRL,1,12/17/2021
VIIA3,OP,Put,8.7,500,3.436788082,BRL,1,12/17/2021
ELET6,OP,Put,40,-18000,7.623203754,BRL,1,12/17/2021
HYPE3,OP,Call,29,9700,0.671564698,BRL,1,1/21/2022
BBDC4,OP,Put,21,72800,1.475623608,BRL,1,1/21/2022
B3SA3,OP,Put,9.41,-18000,0.064719833,BRL,1,12/17/2021
BBSE,OP,Call,21.5,58800,0.508402288,BRL,1,1/21/2022
MGLU3,OP,Call,9.49,-3900,0.161851406,BRL,1,1/21/2022
VALE3,OP,Put,61.47,191100,1.235367537,BRL,1,1/21/2022
B3SA3,OP,Put,22.6,100,11.19080448,BRL,1,1/21/2022
VIIA3,OP,Call,9,-500,0.307482541,BRL,1,6/17/2022
BRKM5,ST,,,508,53.23500061,BRL,1,
BBSE,OP,Call,25.48,-7900,0.006042277,BRL,1,12/17/2021
SANB11,OP,Put,33.7,10000,1.491953015,BRL,1,12/17/2021
PETR4,OP,Call,30.74,339900,0.593020797,BRL,1,12/17/2021
VIVT3,OP,Call,43.5,-1100,6.787825584,BRL,1,1/21/2022
BBDC4,OP,Call,21.41,-7130,0.589166105,BRL,1,1/21/2022
BOVV,ST,,,-11081,102.0149994,BRL,1,
BBDC4,OP,Call,20.32,-1000,0.525313079,BRL,1,12/17/2021
MGLU3,OP,Put,8.49,-3400,1.585545659,BRL,1,12/17/2021
VIIA3,OP,Put,8.7,27200,3.395148516,BRL,1,1/21/2022
VIIA3,OP,Call,12.75,14900,3.89E-05,BRL,1,12/17/2021
VIIA3,OP,Call,7.3,73400,0.02224209,BRL,1,12/17/2021
QQQ,OP,Put,354,-250,1.485628843,USD,100,12/17/2021
VALE3,OP,Put,65.61,60200,3.70276022,BRL,1,4/14/2022
VALE3,OP,Put,71.21,-1000,6.601154327,BRL,1,7/15/2022
JBSS3,OP,Put,34.73,800,1.454642892,BRL,1,12/17/2021
VALE3,OP,Call,121.61,7600,0.180079713,BRL,1,4/14/2022
BOVA,OP,Call,126,-16983,0.057765819,BRL,1,1/21/2022
GGBR4,OP,Call,26.78,10200,1.622384787,BRL,1,1/21/2022
RADL3,OP,Call,26.37,100,0.016911928,BRL,1,12/17/2021
MRFG,OP,Call,24.6,-8600,0.172151551,BRL,1,12/17/2021
JBSS3,OP,Call,37.48,8300,0.250994921,BRL,1,12/17/2021
CIEL3,OP,Call,2.26,-354900,0.035281043,BRL,1,12/17/2021
MRFG,OP,Call,24,-5000,0.683949053,BRL,1,1/21/2022
VIIA3,OP,Put,16.25,100,10.82113075,BRL,1,1/21/2022
CSNA,OP,Put,21,200,1.318322897,BRL,1,1/21/2022
SANB11,OP,Call,34.7,900,0.408553064,BRL,1,12/17/2021
MULT3,OP,Call,21.5,9600,0.544569612,BRL,1,1/21/2022
PCAR3,OP,Put,24.5,8400,2.595459461,BRL,1,12/17/2021
BRFS3,OP,Call,26.5,-1400,0.006102866,BRL,1,12/17/2021
VIIA3,OP,Call,11,48000,0.000257649,BRL,1,12/17/2021
PETR4,OP,Put,18.99,38900,0.026163992,BRL,1,12/17/2021
BBDC3,OP,Put,17.99,-22000,1.32108736,BRL,1,1/21/2022
YDUQ3,OP,Put,20,1100,0.454587519,BRL,1,12/17/2021
CYRE3,OP,Call,14,2100,0.988310337,BRL,1,1/21/2022
PETR4,OP,Put,20.74,-40400,0.045083165,BRL,1,12/17/2021
VIIA3,OP,Put,6.3,16900,1.203955889,BRL,1,1/21/2022
PETR4,OP,Put,30.85,-12200,2.233150959,BRL,1,1/21/2022
BRKM5,OP,Put,48,-16100,1.700750589,BRL,1,1/21/2022
ITUB4,OP,Call,24.49,-5800,0.416382968,BRL,1,1/21/2022
B3SA3,OP,Call,12.56,103400,0.068307012,BRL,1,12/17/2021
VALE3,OP,Put,80.97,-17200,10.36267757,BRL,1,12/17/2021
ITUB4,OP,Put,27.16,-38000,4.685540199,BRL,1,12/17/2021
ABEV,OP,Put,15.57,100,1.062624574,BRL,1,8/19/2022
BBDC3,OP,Call,16.61,7800,0.852471411,BRL,1,12/17/2021
TAEE11,OP,Call,38.5,-200,0.066373296,BRL,1,12/17/2021
VALE3,OP,Put,84.47,36100,13.73633957,BRL,1,12/17/2021
PETR3,OP,Call,28,-13900,3.471772671,BRL,1,1/21/2022
ITUB4,OP,Put,28.24,30000,5.4703722,BRL,1,1/21/2022
CMIG4,OP,Put,14,34600,1.013505101,BRL,1,12/17/2021
VIVT3,OP,Call,51.63,23100,0.401377738,BRL,1,12/17/2021
V,ST,,,1600,191.9400024,USD,1,
BBDC4,OP,Put,23.3,400,3.228406191,BRL,1,12/17/2021
VALE3,OP,Put,87.47,33000,16.68869019,BRL,1,12/17/2021
MGLU3,OP,Put,14.99,5200,7.819992065,BRL,1,1/21/2022
BBAS,OP,Call,35.87,-3900,0.090498671,BRL,1,12/17/2021
JBSS3,OP,Put,35.73,-1700,2.094064951,BRL,1,12/17/2021
VALE3,OP,Put,75.47,-100,9.408143997,BRL,1,1/20/2023
VALE3,OP,Call,83.97,-1700,0.107175559,BRL,1,12/17/2021
MGLU3,OP,Call,12.74,-23400,0.009647802,BRL,1,12/17/2021
USIM5,OP,Put,17.82,-270000,4.255967617,BRL,1,12/17/2021
MGLU3,OP,Put,10.99,16900,3.91930151,BRL,1,1/21/2022
VIIA3,OP,Call,7.4,-62200,0.020334074,BRL,1,12/17/2021
GOAU4,OP,Put,11.26,200400,0.638902843,BRL,1,12/17/2021
ABEV,OP,Call,15.32,-100,0.858091235,BRL,1,12/17/2021
USIM5,OP,Put,13.82,77600,0.818506837,BRL,1,12/17/2021
CIEL3,OP,Put,1.96,-32300,0.063164108,BRL,1,12/17/2021
CSNA,ST,,,637,21.80500031,BRL,1,
PCAR3,OP,Call,25,45000,0.113335654,BRL,1,12/17/2021
LAME4,OP,Call,7.7,700,0.015177274,BRL,1,12/17/2021
ABEV,OP,Call,20.5,47300,0.018597558,BRL,1,1/21/2022
MGLU3,OP,Put,20.99,10900,13.90758896,BRL,1,12/17/2021
PETR4,OP,Call,18.74,-400,10.93509007,BRL,1,12/17/2021
BBAS,OP,Call,36.12,9600,0.077226505,BRL,1,12/17/2021
MGLU3,OP,Put,9.09,76800,2.173539877,BRL,1,1/21/2022
PCAR3,OP,Call,22,-2100,1.498168111,BRL,1,1/21/2022
EMBR3,OP,Put,19,-19500,1.845775962,BRL,1,1/21/2022
VALE3,OP,Call,102.21,100,1.651010036,BRL,1,7/15/2022
MGLU3,OP,Call,18.49,11300,0.001873813,BRL,1,12/17/2021
MGLU3,OP,Put,7.09,-155200,0.540829062,BRL,1,12/17/2021
BRFS3,OP,Put,23.5,33000,4.213963509,BRL,1,12/17/2021
USIM5,OP,Put,12.96,-37700,0.8101331,BRL,1,1/21/2022
GGBR4,OP,Call,24.28,-36900,3.146303177,BRL,1,1/21/2022
BBAS,OP,Put,34.96,100,3.560927868,BRL,1,1/21/2022
USIM5,OP,Call,15.32,13100,0.157458127,BRL,1,12/17/2021
BBAS,ST,,,-4701,31.57500076,BRL,1,
BBAS,OP,Call,35.96,-800,0.417912185,BRL,1,1/21/2022
GOAU4,OP,Put,10.29,4000,0.417841554,BRL,1,1/21/2022
BBSE,OP,Put,18.48,8700,0.073469035,BRL,1,12/17/2021
GGBR4,OP,Call,24.53,2600,2.966547012,BRL,1,1/21/2022
ITUB4,OP,Put,19.66,19900,0.074162401,BRL,1,12/17/2021
BBSE,OP,Put,23.48,9700,2.854928493,BRL,1,12/17/2021
USIM5,OP,Put,14.96,4500,2.086711884,BRL,1,2/18/2022
VALE3,OP,Put,78.61,-16100,9.841810226,BRL,1,4/14/2022
ABEV,OP,Call,20.82,10000,0.007027738,BRL,1,12/17/2021
MGLU3,OP,Call,12.24,140100,0.043392703,BRL,1,1/21/2022
BRFS3,OP,Put,27,-2400,7.656764984,BRL,1,12/17/2021
MULT3,OP,Call,20.5,-26700,0.358618408,BRL,1,12/17/2021
BBAS,OP,Call,31.62,116400,1.07846117,BRL,1,12/17/2021
B3SA3,OP,Put,11.56,-46500,0.659934163,BRL,1,12/17/2021
USIM5,OP,Put,19.82,1900,6.238282681,BRL,1,12/17/2021
VALE3,OP,Call,48.21,-76300,26.28821564,BRL,1,7/15/2022
BRDT3,OP,Put,20.72,5600,0.481828779,BRL,1,12/17/2021
PETR4,OP,Put,33.24,23900,3.716799021,BRL,1,12/17/2021
ITSA4,OP,Call,11.22,41000,0.00368798,BRL,1,12/17/2021
EGIE3,OP,Call,39,-3900,1.187491179,BRL,1,1/21/2022
PETR4,OP,Call,20.49,2900,9.150305748,BRL,1,12/17/2021
B3SA3,OP,Put,21.6,200,10.20306683,BRL,1,1/21/2022
MGLU3,OP,Call,11.74,3100,0.05421121,BRL,1,1/21/2022
CIEL3,OP,Put,2.26,137400,0.298260868,BRL,1,1/21/2022
VIIA3,OP,Call,6.2,-61000,0.080247171,BRL,1,12/17/2021
BA,OP,Put,160,500,0.779899359,USD,100,12/17/2021
GGBR4,OP,Call,25.78,-23100,2.159984112,BRL,1,1/21/2022
GGBR4,OP,Call,26.4,140300,1.033551097,BRL,1,12/17/2021
PCAR3,OP,Put,24,36600,2.171370029,BRL,1,12/17/2021
ITUB4,OP,Call,23.49,-21500,0.732322156,BRL,1,1/21/2022
VALE3,OP,Call,79.97,18000,1.340541244,BRL,1,1/21/2022
ELET6,OP,Put,31,-24000,1.201757431,BRL,1,1/21/2022
VALE3,OP,Call,78.47,-165500,0.400799543,BRL,1,12/17/2021
CMIG4,OP,Call,13.5,-23800,0.524602354,BRL,1,1/21/2022
VALE3,OP,Put,76.97,-2000,6.763506413,BRL,1,12/17/2021
B3SA3,OP,Call,11.1,56100,0.823060989,BRL,1,1/21/2022
VALE3,OP,Call,45.47,5000,25.80566978,BRL,1,1/21/2022
JBSS3,OP,Put,35.48,-12600,1.923072696,BRL,1,12/17/2021
VALE3,OP,Put,88.47,29700,17.67812347,BRL,1,12/17/2021
LAME4,OP,Put,5.5,-16400,0.557178319,BRL,1,12/17/2021
BRAP4,ST,,,-392,50.25,BRL,1,
PCAR3,OP,Put,22,-20400,1.276889324,BRL,1,1/21/2022
BRFS3,OP,Call,22.75,-12900,0.310744852,BRL,1,1/21/2022
CSNA,OP,Call,51.35,-300,,BRL,1,5/21/2021
EMBR3,OP,Put,22.5,5900,4.212606907,BRL,1,12/17/2021
BRKM5,OP,Call,53,3000,4.311820507,BRL,1,1/21/2022
VALE3,OP,Put,78.97,29900,8.509899139,BRL,1,12/17/2021
PETR4,OP,Call,21.24,-8800,8.435204506,BRL,1,12/17/2021
JBSS3,OP,Call,39.48,-13100,0.082845025,BRL,1,12/17/2021
MGLU3,OP,Call,9.49,-111900,0.058339499,BRL,1,12/17/2021
CYRE3,OP,Call,13.91,-17300,0.524335444,BRL,1,12/17/2021
BBSE,OP,Call,19.98,57500,0.91008693,BRL,1,12/17/2021
BBAS,OP,Put,30.71,-10400,1.135348678,BRL,1,1/21/2022
CSNA,OP,Call,21.5,-76000,2.102283478,BRL,1,1/21/2022
MGLU3,OP,Call,21.74,-600,0.007150595,BRL,1,1/21/2022
BOVA,OP,Put,131,9900,32.91854477,BRL,1,12/17/2021
BRFS3,OP,Put,23,800,3.732023001,BRL,1,12/17/2021
CSNA,OP,Put,21.5,-5000,1.533186197,BRL,1,1/21/2022
CMIG4,OP,Call,14,30900,0.101250529,BRL,1,12/17/2021
BBDC4,OP,Call,20.32,222680,0.525313079,BRL,1,12/17/2021
USIM5,OP,Put,12.32,-101100,0.254515201,BRL,1,12/17/2021
USIM5,OP,Call,13.96,53400,1.006809831,BRL,1,1/21/2022
PETR4,OP,Put,28.1,-4900,2.166632891,BRL,1,7/15/2022
ITUB4,OP,Call,22.99,-300,0.951957881,BRL,1,1/21/2022
VIIA3,OP,Put,18,23700,12.54816437,BRL,1,1/21/2022
MGLU3,OP,Put,10.24,-31700,3.236508846,BRL,1,12/17/2021
VIIA3,OP,Call,6.2,13800,0.235817149,BRL,1,1/21/2022
MGLU3,OP,Call,8.09,-8200,0.183432028,BRL,1,12/17/2021
VALE3,OP,Call,40.97,-100,29.71440125,BRL,1,12/17/2021
ABEV,OP,Put,16.5,-74600,0.952462018,BRL,1,1/21/2022
MGLU3,OP,Call,8.89,5700,0.231026143,BRL,1,1/21/2022
CSNA,OP,Put,17.73,-30500,0.129653707,BRL,1,12/17/2021
VALE3,OP,Call,133.47,-100,0.023537135,BRL,1,1/21/2022
VALE3,OP,Call,62.97,-9100,8.34796524,BRL,1,12/17/2021
VIIA3,OP,Call,7.5,-7200,0.078829579,BRL,1,1/21/2022
GOAU4,OP,Call,11.51,-7000,0.177573785,BRL,1,12/17/2021
BBAS,OP,Put,27.37,-7000,0.121853016,BRL,1,12/17/2021
PETR4,OP,Call,30.1,1000,2.102118015,BRL,1,2/18/2022
BRDT3,OP,Put,22,10100,1.491015315,BRL,1,1/21/2022
MULT3,OP,Put,20,29200,1.590310216,BRL,1,1/21/2022
VIIA3,OP,Put,5.6,-84300,0.547968924,BRL,1,12/17/2021
VALE3,OP,Put,76.61,-2900,8.635773659,BRL,1,4/14/2022
MULT3,OP,Call,19,55700,0.975836456,BRL,1,12/17/2021
CMIG4,OP,Put,12.5,7200,0.166407287,BRL,1,12/17/2021
MGLU3,OP,Put,13.74,2700,6.693649769,BRL,1,12/17/2021
VIIA3,OP,Put,11,484100,5.640463829,BRL,1,1/21/2022
VIIA3,OP,Call,8.7,-83200,0.035753042,BRL,1,1/21/2022
PETR4,OP,Call,21.49,4900,8.17024231,BRL,1,12/17/2021
B3SA3,OP,Put,17.56,1000,6.357087135,BRL,1,12/17/2021
EMBR3,OP,Put,24.5,18000,6.137856483,BRL,1,12/17/2021
MGLU3,OP,Put,8.79,96600,1.857315063,BRL,1,12/17/2021
HYPE3,ST,,,44109,26.99499893,BRL,1,
B3SA3,OP,Call,12.6,-95900,0.261325538,BRL,1,1/21/2022
LAME4,OP,Put,6,18600,1.065162063,BRL,1,1/21/2022
MULT3,OP,Put,19.5,20300,0.926992774,BRL,1,12/17/2021
YDUQ3,OP,Call,27.5,-3000,0.065867722,BRL,1,12/17/2021
MGLU3,OP,Put,7.49,1400,0.790145993,BRL,1,12/17/2021
TAEE11,OP,Call,35.5,3300,1.814384818,BRL,1,1/21/2022
PCAR3,OP,Put,22.5,-15500,1.100482821,BRL,1,12/17/2021
ABEV,OP,Put,16.75,3000,1.102767825,BRL,1,1/21/2022
VALE3,OP,Call,61.97,2400,9.243208885,BRL,1,12/17/2021
RADL3,OP,Call,23.87,37500,0.126892567,BRL,1,12/17/2021
VIIA3,OP,Put,14.75,18600,9.341324806,BRL,1,1/21/2022
CIEL3,OP,Put,2.36,325000,0.346850693,BRL,1,12/17/2021
ITSA4,OP,Call,9.97,-11500,0.135452211,BRL,1,12/17/2021
ITUB4,OP,Call,23.66,58300,0.214757353,BRL,1,12/17/2021
HYPE3,OP,Put,31.22,1500,4.158158302,BRL,1,12/17/2021
B3SA3,OP,Put,10.85,12100,0.546227515,BRL,1,1/21/2022
PETR4,OP,Put,23.49,151700,0.111861974,BRL,1,12/17/2021
VALE3,OP,Put,107.61,-8500,33.73499298,BRL,1,4/14/2022
MGLU3,OP,Put,11.99,158900,4.959564209,BRL,1,12/17/2021
ITUB4,OP,Put,21.74,-4800,0.676078081,BRL,1,1/21/2022
PETR3,OP,Put,30.85,6000,1.261230707,BRL,1,12/17/2021
RADL3,OP,Call,23.4,1900,0.598150015,BRL,1,1/21/2022
PETR4,OP,Put,17.49,37200,0.017034614,BRL,1,12/17/2021
BBDC4,OP,Call,20.5,-4140,0.951481938,BRL,1,1/21/2022
BBAS,OP,Call,30.62,-18100,1.688209772,BRL,1,12/17/2021
VIIA3,OP,Put,7.4,-75400,2.153802872,BRL,1,12/17/2021
ELET3,OP,Call,59.05,-29500,0.000533285,BRL,1,12/17/2021
HYPE3,OP,Call,30.5,7900,0.343491942,BRL,1,1/21/2022
CMIG4,OP,Call,14,20800,0.347460389,BRL,1,1/21/2022
VALE3,OP,Call,66.47,31300,7.231082916,BRL,1,1/21/2022
PCAR3,OP,Put,26.5,27300,4.475572109,BRL,1,12/17/2021
MRFG,OP,Call,23.5,15000,0.835328758,BRL,1,1/21/2022
ABEV,OP,Put,18.4,5000,2.383846045,BRL,1,2/18/2022
MGLU3,OP,Put,16.49,3700,9.42851162,BRL,1,12/17/2021
BRKM5,OP,Call,48,-600,6.086316109,BRL,1,12/17/2021
ITUB4,OP,Put,20.66,-93700,0.155478418,BRL,1,12/17/2021
VALE3,OP,Put,40.47,-31300,0.019694719,BRL,1,12/17/2021
BBSE,OP,Call,24.48,600,0.011710528,BRL,1,12/17/2021
MRFG,OP,Call,26.6,-29400,0.055660192,BRL,1,12/17/2021
BBAS,OP,Put,36.87,27300,5.212499142,BRL,1,12/17/2021
PETR4,OP,Put,27.99,72800,0.51818043,BRL,1,12/17/2021
HYPE3,OP,Put,28.22,-24900,1.493866205,BRL,1,12/17/2021
USIM5,OP,Put,11.46,-20400,0.363288224,BRL,1,1/21/2022
PETR4,OP,Call,28.49,-500,1.78271687,BRL,1,12/17/2021
PETR4,OP,Call,28.99,112100,1.445122957,BRL,1,12/17/2021
BRML3,OP,Put,7.2,22100,0.124013551,BRL,1,12/17/2021
SANB11,OP,Put,35.2,58000,2.917801857,BRL,1,1/21/2022
BBAS,OP,Call,31.37,-37800,1.213758707,BRL,1,12/17/2021
ABEV,OP,Call,11.57,1000,5.030864716,BRL,1,5/20/2022
PETR4,OP,Call,23.49,168300,6.232159615,BRL,1,12/17/2021
VALE3,OP,Put,77.97,-18600,7.6208601,BRL,1,12/17/2021
CSNA,OP,Put,39.98,800,18.01294327,BRL,1,12/17/2021
ABEV,OP,Call,16.15,-200,1.009216309,BRL,1,2/18/2022
USIM5,OP,Call,14.57,-60300,0.307570755,BRL,1,12/17/2021
VIIA3,OP,Put,5.2,-31100,0.488209814,BRL,1,1/21/2022
BRKM5,OP,Call,47.5,-12700,7.822712898,BRL,1,1/21/2022
BRML3,OP,Call,8.8,11200,0.079588979,BRL,1,12/17/2021
BBDC4,OP,Put,30.98,1500,10.85658932,BRL,1,12/17/2021
BBSE,OP,Call,23.73,200,0.020236567,BRL,1,12/17/2021
BBDC4,OP,Put,19.41,65850,0.382953405,BRL,1,12/17/2021
VALE3,OP,Put,71.61,-5000,6.046300888,BRL,1,4/14/2022
VALE3,OP,Call,99.47,25000,5.700341225,BRL,1,1/20/2023
BBAS,OP,Put,26.62,-45000,0.088540033,BRL,1,12/17/2021
BBAS,OP,Call,36.71,-31800,0.318333983,BRL,1,1/21/2022
GGBR4,OP,Put,26.15,-13200,0.89594698,BRL,1,12/17/2021
PETR4,OP,Put,30.1,-100,2.944225073,BRL,1,7/15/2022
CYRE3,OP,Put,13.41,19800,0.74964112,BRL,1,12/17/2021
B3SA3,OP,Put,17.06,700,5.859016418,BRL,1,12/17/2021
CIEL3,OP,Put,2.26,73900,0.260004997,BRL,1,12/17/2021
PETR4,OP,Call,37.1,5900,0.292495847,BRL,1,2/18/2022
ITUB4,OP,Put,19.16,10300,0.053521834,BRL,1,12/17/2021
EQTL,OP,Put,23,200,1.003414392,BRL,1,1/21/2022
B3SA3,OP,Put,18.56,2000,7.353229046,BRL,1,12/17/2021
BBDC4,OP,Call,23.05,34500,0.031004295,BRL,1,12/17/2021
EMBR3,OP,Call,32,-6500,0.008723593,BRL,1,12/17/2021
UGPA3,OP,Call,14.8,1000,0.266618788,BRL,1,12/17/2021
PETR4,OP,Put,19.99,35800,0.035469655,BRL,1,12/17/2021
BOVA,OP,Put,119,89,20.08989334,BRL,1,1/21/2022
CMIG4,OP,Put,14,-15000,1.147017717,BRL,1,1/21/2022
BRKM5,OP,Call,81,54900,0.006905514,BRL,1,12/17/2021
VALE3,OP,Put,107.47,100,36.55934143,BRL,1,12/17/2021
MRFG,OP,Call,28.1,2200,0.02274413,BRL,1,12/17/2021
JBSS3,OP,Call,35.98,-2800,0.553159237,BRL,1,12/17/2021
USIM5,OP,Call,14.07,-49900,0.465805084,BRL,1,12/17/2021
MRNA,OP,Call,360,13,7.359093189,USD,100,12/17/2021
ELET3,OP,Put,34.05,8400,1.804474235,BRL,1,12/17/2021
VALE3,OP,Call,82.97,-1300,0.131664813,BRL,1,12/17/2021
PETR4,OP,Call,35.74,97600,0.03246475,BRL,1,12/17/2021
MULT3,OP,Call,23,500,0.055058841,BRL,1,12/17/2021
USIM5,OP,Put,13.46,108600,1.029196262,BRL,1,1/21/2022
YDUQ3,OP,Call,28.5,9000,0.049558103,BRL,1,12/17/2021
VALE3,OP,Call,109.61,15300,5.243844986,BRL,1,4/20/2023
USIM5,OP,Call,22.32,3900,0.005880925,BRL,1,12/17/2021
VALE3,OP,Put,78.47,15100,8.678877831,BRL,1,1/21/2022
BRAP4,OP,Put,46.5,-2000,1.288954139,BRL,1,1/21/2022
MGLU3,OP,Put,18.99,12200,11.91651154,BRL,1,12/17/2021
VALE3,OP,Put,101.47,-18200,29.82029152,BRL,1,1/21/2022
PCAR3,OP,Call,27,-42500,0.042366587,BRL,1,12/17/2021
BOVA,OP,Put,124,146,25.95417976,BRL,1,12/17/2021
ITUB4,OP,Call,18.24,-5000,4.56106329,BRL,1,1/21/2022
PETR4,OP,Call,26.1,-1000,4.689903736,BRL,1,2/18/2022
CIEL3,OP,Call,2.66,-800,0.011154442,BRL,1,12/17/2021
B3SA3,OP,Put,16.1,400,4.78811264,BRL,1,1/21/2022
KLBN11,OP,Put,23.65,4100,0.803000629,BRL,1,1/21/2022
BBDC4,OP,Put,17.06,9900,0.617888212,BRL,1,7/15/2022
TAEE11,OP,Put,35,300,0.708733857,BRL,1,1/21/2022
MGLU3,OP,Put,21.99,4600,14.90324402,BRL,1,12/17/2021
YDUQ3,OP,Put,21,-65400,0.734168172,BRL,1,12/17/2021
CSNA,OP,Put,18,-6000,0.483303964,BRL,1,1/21/2022
MGLU3,OP,Put,16.99,24200,9.925992012,BRL,1,12/17/2021
JBSS3,OP,Call,40.48,-18700,0.320229053,BRL,1,1/21/2022
TAEE11,OP,Put,35.5,-7300,0.872125626,BRL,1,1/21/2022
PETR4,OP,Put,18.49,-62800,0.022614213,BRL,1,12/17/2021
VALE3,OP,Call,89.47,-51900,0.047696833,BRL,1,12/17/2021
PCAR3,OP,Put,23,-3900,1.410351753,BRL,1,12/17/2021
YDUQ3,OP,Call,27,13000,0.079498239,BRL,1,12/17/2021
MGLU3,OP,Put,8.89,23300,2.002559185,BRL,1,1/21/2022
CSNA,OP,Call,31.23,-6900,0.019648179,BRL,1,12/17/2021
B3SA3,OP,Call,17.81,51100,,BRL,1,12/17/2021
YDUQ3,OP,Call,22.5,-3200,0.962596118,BRL,1,12/17/2021
BBSE,OP,Call,23.48,29900,0.024068397,BRL,1,12/17/2021
BBDC4,OP,Call,20.07,-1000,0.648446441,BRL,1,12/17/2021
BBAS,OP,Put,30.62,53600,0.621549308,BRL,1,12/17/2021
PETR4,OP,Call,31.35,-79100,1.969207168,BRL,1,3/18/2022
GGBR4,OP,Put,22.9,83100,0.171533912,BRL,1,12/17/2021
PETR4,OP,Put,27.85,-42300,0.94414258,BRL,1,1/21/2022
PETR4,OP,Call,20.74,-1400,8.93510437,BRL,1,12/17/2021
JBSS3,OP,Call,41.98,20300,0.025463112,BRL,1,12/17/2021
ELET6,OP,Put,32.5,-6000,1.81532073,BRL,1,1/21/2022
CSNA,OP,Put,20.48,-26300,0.547234654,BRL,1,12/17/2021
BRDT3,OP,Call,25.22,-59800,0.04303332,BRL,1,12/17/2021
GGBR4,OP,Put,24.65,-6400,0.418650419,BRL,1,12/17/2021
VALE3,OP,Call,135.47,-198900,0.022301747,BRL,1,1/21/2022
MGLU3,OP,Put,22.24,2000,14.9622364,BRL,1,1/21/2022
VIIA3,OP,Put,6.32,30100,1.254968762,BRL,1,2/18/2022
HYPE3,OP,Call,28.5,-6800,0.830297828,BRL,1,1/21/2022
ITUB4,OP,Put,16.74,55100,0.056061298,BRL,1,1/21/2022
VIIA3,OP,Call,14,-7700,,BRL,1,12/17/2021
EMBR3,OP,Call,12,2100,8.723674774,BRL,1,1/20/2023
SMH,OP,Put,275,3,1.417244077,USD,100,12/17/2021
BBAS,OP,Call,33.12,107300,0.479711115,BRL,1,12/17/2021
MRFG,OP,Put,23.5,-21300,2.090247869,BRL,1,1/21/2022
CIEL3,OP,Put,1.96,-500,0.119165197,BRL,1,1/21/2022
MGLU3,OP,Put,18.74,24000,11.51002121,BRL,1,1/21/2022
